ID,Annotator,Text,Hate,HD,CV,VO,REL,RAE,SXO,GEN,IDL,NAT,POL,MPH,EX,IM
12186,10,"Best article on Hanoi John's passing I've seen tonight:  Let’s be honest. John McCain is a bitter, angry crank who clings to resentments as tightly as an old woman clutches her pocketbook.  http://patriotretort.com/does-dying-make-you-a-sai...",0,0,0,0,,,,,,,,,,
12186,8,"Best article on Hanoi John's passing I've seen tonight:  Let’s be honest. John McCain is a bitter, angry crank who clings to resentments as tightly as an old woman clutches her pocketbook.  http://patriotretort.com/does-dying-make-you-a-sai...",1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
12189,4,"Quit whining Texas, we here in Arizona have a long border with California guarded only with a bit of sand and few prickly plants. Since we can't have a wall we are hoping for a big earthquake and California to suddenly become Alaska's problem.  “Far too many immigrants from California come here, take advantage of our pro-business, pro-liberty laws, and refuse to adjust to our way of life,”...",0,0,0,0,,,,,,,,,,
12189,15,"Quit whining Texas, we here in Arizona have a long border with California guarded only with a bit of sand and few prickly plants. Since we can't have a wall we are hoping for a big earthquake and California to suddenly become Alaska's problem.  “Far too many immigrants from California come here, take advantage of our pro-business, pro-liberty laws, and refuse to adjust to our way of life,”...",0,0,0,0,,,,,,,,,,
12189,10,"Quit whining Texas, we here in Arizona have a long border with California guarded only with a bit of sand and few prickly plants. Since we can't have a wall we are hoping for a big earthquake and California to suddenly become Alaska's problem.  “Far too many immigrants from California come here, take advantage of our pro-business, pro-liberty laws, and refuse to adjust to our way of life,”...",1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
12189,8,"Quit whining Texas, we here in Arizona have a long border with California guarded only with a bit of sand and few prickly plants. Since we can't have a wall we are hoping for a big earthquake and California to suddenly become Alaska's problem.  “Far too many immigrants from California come here, take advantage of our pro-business, pro-liberty laws, and refuse to adjust to our way of life,”...",1,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12215,4,Starving journalists make me nut,0,0,0,0,,,,,,,,,,
12215,15,Starving journalists make me nut,0,0,0,0,,,,,,,,,,
12215,10,Starving journalists make me nut,0,0,0,0,,,,,,,,,,
12215,8,Starving journalists make me nut,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12215,14,Starving journalists make me nut,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12220,4,only *LITERAL FUCKING NAZIS* refuse to sacrifice their children to globohomo gayplex™  By denying globohomo™  the blood of gentile children that it uses to nourish itself with you are basically committing a hate crime,0,0,0,1,,,,,,,,,,
12220,15,only *LITERAL FUCKING NAZIS* refuse to sacrifice their children to globohomo gayplex™  By denying globohomo™  the blood of gentile children that it uses to nourish itself with you are basically committing a hate crime,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12220,10,only *LITERAL FUCKING NAZIS* refuse to sacrifice their children to globohomo gayplex™  By denying globohomo™  the blood of gentile children that it uses to nourish itself with you are basically committing a hate crime,0,0,0,0,,,,,,,,,,
12220,8,only *LITERAL FUCKING NAZIS* refuse to sacrifice their children to globohomo gayplex™  By denying globohomo™  the blood of gentile children that it uses to nourish itself with you are basically committing a hate crime,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12221,4,Sure my slut daughter was raped and murdered but hey at least I get easy access to authentic burritos! Checkmate NAHTZEES. @SCALE,0,0,0,0,,,,,,,,,,
12221,15,Sure my slut daughter was raped and murdered but hey at least I get easy access to authentic burritos! Checkmate NAHTZEES. @SCALE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12221,10,Sure my slut daughter was raped and murdered but hey at least I get easy access to authentic burritos! Checkmate NAHTZEES. @SCALE,0,0,0,0,,,,,,,,,,
12221,8,Sure my slut daughter was raped and murdered but hey at least I get easy access to authentic burritos! Checkmate NAHTZEES. @SCALE,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12361,4,BREAKING! TECH COMPANIES MEET IN SECRET TO STEAL 2018 ELECTION    Left desperate to win midterms   https://www.infowars.com/breaking-tech-companies-m...,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
12361,15,BREAKING! TECH COMPANIES MEET IN SECRET TO STEAL 2018 ELECTION    Left desperate to win midterms   https://www.infowars.com/breaking-tech-companies-m...,0,0,0,0,,,,,,,,,,
12361,10,BREAKING! TECH COMPANIES MEET IN SECRET TO STEAL 2018 ELECTION    Left desperate to win midterms   https://www.infowars.com/breaking-tech-companies-m...,0,0,0,0,,,,,,,,,,
12361,8,BREAKING! TECH COMPANIES MEET IN SECRET TO STEAL 2018 ELECTION    Left desperate to win midterms   https://www.infowars.com/breaking-tech-companies-m...,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12363,4,"This is what will happen if the left takes control! #QAnon #QArmy #Q #RedWave  #RedTsunami #BlueWave #DrainTheDeepState #MAGA #MakeAmericaGreatAgain #WalkAway   Nancy Pelosi laughs at & mocks coal power, then crows “with all due respect to West Virginia” https://t.co/EJZ9vtnZmN",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
12363,15,"This is what will happen if the left takes control! #QAnon #QArmy #Q #RedWave  #RedTsunami #BlueWave #DrainTheDeepState #MAGA #MakeAmericaGreatAgain #WalkAway   Nancy Pelosi laughs at & mocks coal power, then crows “with all due respect to West Virginia” https://t.co/EJZ9vtnZmN",0,0,0,0,,,,,,,,,,
12363,10,"This is what will happen if the left takes control! #QAnon #QArmy #Q #RedWave  #RedTsunami #BlueWave #DrainTheDeepState #MAGA #MakeAmericaGreatAgain #WalkAway   Nancy Pelosi laughs at & mocks coal power, then crows “with all due respect to West Virginia” https://t.co/EJZ9vtnZmN",0,0,0,0,,,,,,,,,,
12363,8,"This is what will happen if the left takes control! #QAnon #QArmy #Q #RedWave  #RedTsunami #BlueWave #DrainTheDeepState #MAGA #MakeAmericaGreatAgain #WalkAway   Nancy Pelosi laughs at & mocks coal power, then crows “with all due respect to West Virginia” https://t.co/EJZ9vtnZmN",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12455,4,"This is Antifa, folks.  Filthy, degenerate communist subhumans.  Every single one.",0,0,0,0,,,,,,,,,,
12455,15,"This is Antifa, folks.  Filthy, degenerate communist subhumans.  Every single one.",1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12455,10,"This is Antifa, folks.  Filthy, degenerate communist subhumans.  Every single one.",0,0,0,0,,,,,,,,,,
12455,8,"This is Antifa, folks.  Filthy, degenerate communist subhumans.  Every single one.",1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
12715,13,"Fight me, communists.",1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
12715,17,"Fight me, communists.",1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12715,9,"Fight me, communists.",1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12715,4,"Fight me, communists.",0,0,0,0,,,,,,,,,,
12715,15,"Fight me, communists.",0,0,0,0,,,,,,,,,,
12715,14,"Fight me, communists.",1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12715,8,"Fight me, communists.",1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12715,10,"Fight me, communists.",0,0,0,0,,,,,,,,,,
13109,4,Saying that the Holocaust happened makes you an Anti-Semite because it means you wanted 6 million jews to die.,0,0,0,0,,,,,,,,,,
13109,15,Saying that the Holocaust happened makes you an Anti-Semite because it means you wanted 6 million jews to die.,0,0,0,0,,,,,,,,,,
13109,10,Saying that the Holocaust happened makes you an Anti-Semite because it means you wanted 6 million jews to die.,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13109,8,Saying that the Holocaust happened makes you an Anti-Semite because it means you wanted 6 million jews to die.,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13110,4,"Why do people here believe the Holocaust happened? Why would you WANT TO BELIEVE SUCH AN ATROCITY HAPPENED TO THE JEWS? Of course it didn't happen, otherwise the world wouldn't have Israel and all the Nobel prize winners that came after WW2.",0,0,0,0,,,,,,,,,,
13110,15,"Why do people here believe the Holocaust happened? Why would you WANT TO BELIEVE SUCH AN ATROCITY HAPPENED TO THE JEWS? Of course it didn't happen, otherwise the world wouldn't have Israel and all the Nobel prize winners that came after WW2.",1,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13110,10,"Why do people here believe the Holocaust happened? Why would you WANT TO BELIEVE SUCH AN ATROCITY HAPPENED TO THE JEWS? Of course it didn't happen, otherwise the world wouldn't have Israel and all the Nobel prize winners that came after WW2.",1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13110,8,"Why do people here believe the Holocaust happened? Why would you WANT TO BELIEVE SUCH AN ATROCITY HAPPENED TO THE JEWS? Of course it didn't happen, otherwise the world wouldn't have Israel and all the Nobel prize winners that came after WW2.",0,0,0,0,,,,,,,,,,
13742,4,#Feminism is an infection! https://www.youtube.com/watch?v=r_8hLQmfudM,0,0,0,0,,,,,,,,,,
13742,15,#Feminism is an infection! https://www.youtube.com/watch?v=r_8hLQmfudM,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13742,10,#Feminism is an infection! https://www.youtube.com/watch?v=r_8hLQmfudM,0,0,0,0,,,,,,,,,,
13742,8,#Feminism is an infection! https://www.youtube.com/watch?v=r_8hLQmfudM,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13774,4,"The thing about Globalists is not only do they fight dirty, but “if you can’t beat them, join them”, isn’t even an option. Only the elite get to stay out of the way when they play war.",1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13774,15,"The thing about Globalists is not only do they fight dirty, but “if you can’t beat them, join them”, isn’t even an option. Only the elite get to stay out of the way when they play war.",0,0,0,0,,,,,,,,,,
13774,10,"The thing about Globalists is not only do they fight dirty, but “if you can’t beat them, join them”, isn’t even an option. Only the elite get to stay out of the way when they play war.",0,0,0,0,,,,,,,,,,
13774,8,"The thing about Globalists is not only do they fight dirty, but “if you can’t beat them, join them”, isn’t even an option. Only the elite get to stay out of the way when they play war.",1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13774,14,"The thing about Globalists is not only do they fight dirty, but “if you can’t beat them, join them”, isn’t even an option. Only the elite get to stay out of the way when they play war.",1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13775,4,"Me muting idiot Globalist groupies on Gab, on my own little account, is not the same as giant Twatter muting Trump’s base from almost the entire platform. Let’s just clear that brain fart out now should it come up again.",0,0,0,0,,,,,,,,,,
13775,15,"Me muting idiot Globalist groupies on Gab, on my own little account, is not the same as giant Twatter muting Trump’s base from almost the entire platform. Let’s just clear that brain fart out now should it come up again.",1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13775,10,"Me muting idiot Globalist groupies on Gab, on my own little account, is not the same as giant Twatter muting Trump’s base from almost the entire platform. Let’s just clear that brain fart out now should it come up again.",0,0,0,0,,,,,,,,,,
13775,8,"Me muting idiot Globalist groupies on Gab, on my own little account, is not the same as giant Twatter muting Trump’s base from almost the entire platform. Let’s just clear that brain fart out now should it come up again.",1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13775,14,"Me muting idiot Globalist groupies on Gab, on my own little account, is not the same as giant Twatter muting Trump’s base from almost the entire platform. Let’s just clear that brain fart out now should it come up again.",1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13777,4,"You can tell Gab is the place to be, even Dem derps are here now trying to latch onto our feeds talking sh!t looking for attention. I don’t care to address them directly, but I will say that my mute button is fond of them already.",0,0,0,1,,,,,,,,,,
13777,15,"You can tell Gab is the place to be, even Dem derps are here now trying to latch onto our feeds talking sh!t looking for attention. I don’t care to address them directly, but I will say that my mute button is fond of them already.",1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13777,10,"You can tell Gab is the place to be, even Dem derps are here now trying to latch onto our feeds talking sh!t looking for attention. I don’t care to address them directly, but I will say that my mute button is fond of them already.",0,0,0,0,,,,,,,,,,
13777,8,"You can tell Gab is the place to be, even Dem derps are here now trying to latch onto our feeds talking sh!t looking for attention. I don’t care to address them directly, but I will say that my mute button is fond of them already.",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13777,14,"You can tell Gab is the place to be, even Dem derps are here now trying to latch onto our feeds talking sh!t looking for attention. I don’t care to address them directly, but I will say that my mute button is fond of them already.",1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13778,4,"I’ve often wondered what it would be like for Globalist groupies once they realized they’re living a lie, but now, I’m seeing that it is we patriotic Americans who have been living in a lie for decades... Our country, branches of gov, our MSM and our schools.. ALL are hijacked.",0,0,0,0,,,,,,,,,,
13778,15,"I’ve often wondered what it would be like for Globalist groupies once they realized they’re living a lie, but now, I’m seeing that it is we patriotic Americans who have been living in a lie for decades... Our country, branches of gov, our MSM and our schools.. ALL are hijacked.",0,0,0,0,,,,,,,,,,
13778,10,"I’ve often wondered what it would be like for Globalist groupies once they realized they’re living a lie, but now, I’m seeing that it is we patriotic Americans who have been living in a lie for decades... Our country, branches of gov, our MSM and our schools.. ALL are hijacked.",0,0,0,0,,,,,,,,,,
13778,8,"I’ve often wondered what it would be like for Globalist groupies once they realized they’re living a lie, but now, I’m seeing that it is we patriotic Americans who have been living in a lie for decades... Our country, branches of gov, our MSM and our schools.. ALL are hijacked.",1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
13778,14,"I’ve often wondered what it would be like for Globalist groupies once they realized they’re living a lie, but now, I’m seeing that it is we patriotic Americans who have been living in a lie for decades... Our country, branches of gov, our MSM and our schools.. ALL are hijacked.",1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13780,4,"While our countries are fighting about paying for physically healthy people to play Mr(s). Potato Head with their parts and hormones, little kids in China are being snatched and found soon after with their eyeballs usually not far from them that have their corneas cut out. People are being used to harvest parts for the wealthy all over our bent globe that Globalists love so much. But “free healt...",0,0,0,0,,,,,,,,,,
